"cons","bmiz","seifa","varIntercept","varSlope","varResid","secons","sebmiz","seseifa","pbmiz","pSeifa","pCons","Method"
0.149886888,-0.149721216,0.112892199,0.311887082,0.164799104,0.818831461,0.058831132,0.046581384,0.058366198,1,0,0,6
0.186931159,-0.138818733,0.091757473,0.358054066,0.211245919,0.822051383,0.060035279,0.048892338,0.064180293,1,0,0,6
0.247030882,-0.221685187,0.173201659,0.355489725,0.092743053,0.822873999,0.063129591,0.046686457,0.065845588,1,1,0,6
0.243876378,-0.275198733,0.166807164,0.313280878,0.039181897,0.825698602,0.059205973,0.04218354,0.057926289,1,1,0,6
0.219160054,-0.23765235,0.080423245,0.440448758,0.13178711,0.832354055,0.065671726,0.046285257,0.062722152,1,0,0,6
0.233448517,-0.178958625,0.186609743,0.272376308,0,0.866402232,0.057338877,0.046529875,0.05097897,1,1,0,6
0.242681869,-0.223372732,0.129359459,0.31087719,0.162089085,0.755818045,0.055786261,0.042941639,0.053470059,1,0,0,6
0.294848737,-0.145331981,0.180508253,0.252932601,0.261027388,0.878039771,0.061053245,0.058130366,0.057710512,1,1,0,6
0.238197125,-0.176643284,0.238845367,0.32749573,0.12547523,0.814336906,0.059182044,0.045751185,0.053467375,1,1,0,6
0.225935591,-0.24448176,0.152749724,0.270951809,0.243402942,0.862269309,0.062618824,0.052413351,0.05792785,1,1,0,6
0.27933962,-0.115475042,0.152745208,0.431767798,0.251362154,0.75888532,0.064105245,0.050186473,0.056168818,1,1,0,6
0.269190695,-0.168204105,0.099347956,0.3181995,0.137206219,0.858618488,0.058743456,0.044982061,0.049945883,1,0,0,6
0.236281051,-0.169088505,0.164928244,0.460355401,0,0.830624155,0.068870443,0.046342438,0.063430164,1,1,0,6
0.193649356,-0.140964158,0.225701215,0.328554436,0.152123956,0.809773256,0.060017644,0.046732169,0.058379141,1,1,0,6
0.300842576,-0.191316553,0.109135966,0.323381323,0.099121614,0.917237778,0.063126162,0.050622404,0.059179059,1,0,0,6
0.235058654,-0.205936188,0.266238143,0.232127501,0.218916987,0.84428102,0.05774543,0.049695968,0.065787096,1,1,0,6
0.243036457,-0.199837373,0.167532561,0.373588156,0.15523213,0.869647406,0.067013145,0.050580055,0.063642199,1,1,0,6
0.235150102,-0.243251123,0.271221354,0.342999831,0,0.854767675,0.062948408,0.044951388,0.06698909,1,1,0,6
0.162132103,-0.190786916,0.261448904,0.266146986,0.138215672,0.874649931,0.058467859,0.04844835,0.048516932,1,1,0,6
0.30508329,-0.210687963,0.15698171,0.359604871,0.153861244,0.901859031,0.066981389,0.053102789,0.064952091,1,1,0,6
0.30052656,-0.172681209,0.276347628,0.260255523,0.294449551,0.839957569,0.059260782,0.055553352,0.050749667,1,1,0,6
0.327462317,-0.27814135,0.28338225,0.262895893,0.183104376,0.842248856,0.057707095,0.050410084,0.061438134,1,1,0,6
0.255130821,-0.072631028,0.052429096,0.434715207,0.214821035,0.8363528,0.068182592,0.049983275,0.069498491,0,0,0,6
0.202471852,-0.153536902,0.121453685,0.356209858,0.185231919,0.845977339,0.060456597,0.055027925,0.060869479,1,1,1,6
0.348456475,-0.19807617,0.140462785,0.330272388,0.174364116,0.853606976,0.060017233,0.049253477,0.054857444,1,0,0,6
0.17805247,-0.147447015,0.198055594,0.261336792,0,0.860771851,0.057823447,0.046063884,0.050113015,1,1,0,6
0.24004926,-0.103402545,0.187399286,0.391353308,0,0.860774385,0.064567616,0.045652352,0.057276908,0,1,0,6
0.140869565,-0.109099108,0.235582053,0.398650495,0.112734268,0.802064518,0.064201736,0.041628645,0.067742076,0,1,0,6
0.192816196,-0.129390802,0.184889657,0.422520158,0.133102577,0.84261272,0.066040394,0.047447576,0.067992343,1,1,0,6
0.321146695,-0.228743275,0.172900788,0.41188844,0,0.831575421,0.068614162,0.043369845,0.069599331,1,1,0,6
0.228222573,-0.21174951,0.113917497,0.397739079,0.125480792,0.822904453,0.061953391,0.045044332,0.054932961,1,0,0,6
0.264072145,-0.17129632,0.121048911,0.318999326,0,0.819831044,0.059783484,0.042319129,0.057340353,1,0,0,6
0.23652715,-0.216976796,0.188281923,0.342180683,0,0.889883607,0.063433532,0.046196193,0.053972226,1,1,0,6
0.271643315,-0.162969133,0.273528626,0.302137449,0.254034803,0.847717027,0.061102857,0.053962163,0.058870319,1,1,0,6
0.172120369,-0.097654746,0.128804119,0.303316145,0.282691021,0.886707394,0.061981154,0.057336866,0.055333974,1,0,0,6
0.193197392,-0.152141772,0.206749798,0.190259696,0.236005245,0.804125359,0.049472038,0.049512973,0.046441301,1,1,0,6
0.288065858,-0.245226063,0.177955892,0.259855694,0.123734169,0.813637322,0.054660527,0.045082646,0.046672585,1,1,0,6
0.269671544,-0.223579401,0.150929814,0.397825544,0.350674393,0.764909405,0.063572575,0.06105777,0.060902819,1,1,0,6
0.139427862,-0.026388216,0.166570437,0.316876963,0.162608337,0.853336364,0.064395179,0.051677453,0.059386578,0,1,0,6
0.183128912,-0.288593745,0.196199754,0.359975116,0.177127262,0.893380943,0.064940573,0.051734517,0.055393419,1,1,0,6
0.224184369,-0.184861882,0.152265708,0.343419046,0.161787173,0.92553006,0.067748402,0.051430512,0.067549116,1,1,0,6
0.168553291,-0.160538337,0.231132476,0.394275964,0.226928238,0.854322039,0.067090382,0.054886335,0.069158787,1,1,0,6
0.323467761,-0.210406125,0.145586144,0.407111572,0.184116754,0.826904535,0.064541345,0.04970869,0.072881978,1,1,0,6
0.325583815,-0.191270449,0.110077851,0.356523493,0.162950597,0.853207764,0.062966947,0.047961495,0.062475029,1,0,0,6
0.264860607,-0.19852849,0.044738529,0.390059834,0.104431057,0.869812638,0.064212023,0.045722919,0.065316568,1,0,0,6
0.242261395,-0.129071465,0.2274992,0.28947482,0.108076847,0.878476418,0.061378546,0.046571811,0.05772912,1,1,0,6
0.127072516,-0.142100047,0.255745523,0.315296245,0.172227739,0.863796765,0.060628968,0.050180192,0.061516499,1,1,0,6
0.261216368,-0.173979664,0.150818133,0.357584802,0.118563095,0.865031236,0.064072902,0.046505276,0.059462436,1,1,0,6
0.258838005,-0.186486727,0.145468114,0.339796759,0.273686092,0.817272793,0.062657922,0.054354942,0.072466366,1,1,0,6
0.199690388,-0.145047178,0.058111031,0.251709741,0.228504723,0.907354936,0.060534615,0.052878486,0.055531694,1,0,0,6
0.178302212,-0.227388129,0.192862856,0.461441002,0.183246386,0.865934326,0.073798775,0.051997783,0.065942225,1,1,0,6
0.163927899,-0.114010316,0.280491524,0.267139688,0.168667034,0.845952228,0.056887204,0.047077202,0.052667053,1,1,0,6
0.197757504,-0.181658684,0.125120162,0.369855975,0.195709932,0.843829544,0.063581685,0.0503261,0.06007521,1,0,0,6
0.272523184,-0.15128067,0.114351701,0.405544774,0.196136878,0.845109059,0.065833951,0.049734935,0.060633346,1,0,0,6
0.226516808,-0.111407256,0.304057858,0.34556765,0.231361666,0.817144329,0.064996686,0.054822307,0.054841653,1,1,0,6
0.234250364,-0.225821808,0.245614344,0.252891644,0.160561061,0.803907914,0.053691069,0.04361062,0.049246917,1,1,0,6
0.272910737,-0.21622855,0.142090798,0.34470148,0.160397635,0.834803342,0.063069912,0.049158981,0.055768906,1,1,0,6
0.209207048,-0.313191173,0.250684796,0.333716612,0,0.884125992,0.061667261,0.047191411,0.05459627,0,1,0,6
0.265813501,-0.157223297,0.13822586,0.428004713,0.092130485,0.867518295,0.068936229,0.047958783,0.063550661,1,1,0,6
0.265099583,-0.224189094,0.232193722,0.4162679,0.184488343,0.771064819,0.065749303,0.048369362,0.059191324,1,1,0,6
0.273507224,-0.178830082,0.174833014,0.480358163,0.165284296,0.896337681,0.077300596,0.053725473,0.071428517,1,1,0,6
0.244357595,-0.172318528,0.230702026,0.311957948,0,0.847836401,0.060644401,0.042810199,0.054293117,1,1,0,6
0.235945161,-0.157246697,0.220227362,0.26225451,0,0.854498453,0.058516052,0.045734615,0.050636112,1,1,0,6
0.358362057,-0.267355783,0.321138403,0.271985916,0.145659223,0.883958613,0.058463392,0.044814314,0.054525564,1,1,0,6
0.333911495,-0.176839573,0.150656112,0.307401295,0.051240663,0.889830197,0.062370463,0.049677934,0.056345632,1,1,0,6
0.163710846,-0.101100449,0.251222377,0.261453321,0.206135184,0.90483528,0.060111317,0.051397576,0.061369251,1,1,0,6
0.249349431,-0.19312902,0.199828489,0.413135259,0.233404018,0.749478271,0.06509958,0.049936758,0.065611238,1,1,0,6
0.256733516,-0.234063151,0.169090263,0.313256285,0.037057172,0.845030969,0.060106631,0.04375092,0.055881391,1,1,0,6
0.257932206,-0.239018407,0.281069357,0.337281218,0.256600806,0.825247402,0.058775195,0.052391774,0.05468315,1,1,0,6
0.349406634,-0.191063314,0.236857149,0.198368916,0.110444676,0.840507835,0.052543022,0.044385168,0.049110847,1,1,0,6
0.221262167,-0.173257886,0.213588588,0.38189076,0.325894153,0.859784915,0.066382842,0.059945295,0.062877951,1,1,0,6
0.206369981,-0.089733904,0.251630248,0.252811852,0.117752689,0.851596544,0.055625445,0.043290563,0.048573999,0,1,0,6
0.220991468,-0.229829272,0.278904612,0.381071864,0.224890711,0.823584778,0.067318379,0.056052842,0.066254503,1,1,0,6
0.135774043,-0.178646633,0.124134466,0.302942719,0.076278181,0.821811842,0.059769287,0.045247582,0.046636225,1,0,0,6
0.170445368,-0.128072434,0.16475069,0.351835894,0,0.826762376,0.063064687,0.044912269,0.060691613,1,1,0,6
0.192201528,-0.185890532,0.159086518,0.411956464,0,0.820807717,0.065411408,0.04650237,0.058842832,1,1,0,6
0.275807816,-0.179588753,0.196031051,0.365733993,0.271753376,0.862683945,0.066629097,0.056453269,0.06271465,1,1,0,6
0.314806463,-0.238711338,0.181514732,0.406322187,0.213192753,0.829938295,0.065210168,0.05153553,0.069663564,1,1,0,6
0.282643318,-0.167877759,0.291636219,0.394910521,0.185547912,0.83212067,0.066217024,0.052079962,0.062463327,1,1,0,6
0.183664204,-0.186690287,0.153380499,0.251979466,0.227536846,0.909050971,0.060336802,0.055780381,0.056776885,1,1,0,6
0.288640555,-0.225604813,0.20730293,0.327869775,0.183150635,0.843915862,0.060120365,0.049661123,0.058060716,1,1,0,6
0.261878376,-0.165733704,0.063654388,0.392543981,0.18242138,0.801684917,0.064679032,0.046211063,0.064332824,1,0,0,6
0.205835601,-0.182873159,0.175702357,0.342728538,0.125105173,0.788321553,0.06176174,0.043632432,0.05197697,1,1,0,6
0.15855104,-0.172040598,0.175415614,0.147045867,0.264579792,0.838265869,0.050465226,0.051360583,0.05121243,1,1,0,6
0.275086176,-0.210515166,0.142386794,0.245319715,0.298415513,0.887331281,0.059543902,0.056153364,0.051238858,1,0,0,6
0.28264173,-0.101968601,0.158988646,0.357625628,0.097288633,0.764372661,0.061534523,0.042549354,0.05677856,0,1,0,6
0.229732119,-0.22305518,0.358575327,0.414967761,0.266242621,0.873962047,0.070986174,0.061277269,0.070207541,1,1,0,6
0.270087574,-0.097002306,0.190831453,0.431363661,0.164377713,0.79802262,0.069985425,0.051295821,0.069041646,0,1,0,6
0.205467827,-0.121197676,0.120822546,0.473173009,0.186299831,0.839505501,0.07059969,0.049888804,0.066808496,1,1,0,6
0.238691756,-0.239305328,0.262194698,0.358058244,0.189616574,0.804649884,0.063110495,0.050353261,0.060268096,1,1,0,6
0.13809925,-0.112986616,0.23234569,0.257704288,0.269596938,0.875449175,0.059905358,0.056326684,0.053762813,1,1,0,6
0.158295133,-0.129463595,0.231824906,0.402550038,0.225888268,0.876693156,0.067658686,0.052201474,0.061203495,1,1,0,6
0.283375309,-0.199212462,0.16851225,0.250510185,0.239575299,0.817289849,0.055595005,0.052437119,0.045229141,1,1,0,6
0.221957607,-0.287635332,0.285813725,0.464216312,0.088075165,0.905318902,0.072120919,0.045873163,0.068481001,1,1,0,6
0.23553816,-0.244596597,0.213849518,0.37514598,0,0.874529207,0.066190795,0.044610895,0.060126147,1,1,0,6
0.328176948,-0.290480263,0.144459072,0.395579127,0.163485484,0.898297344,0.069395217,0.051386944,0.058431895,1,1,0,6
0.271237023,-0.152896211,0.19715135,0.301568899,0.047412952,0.848359461,0.060793746,0.045863239,0.057383438,1,1,0,6
0.295064711,-0.225130244,0.271151331,0.282683098,0.202613644,0.868659339,0.061369877,0.05317823,0.064021991,1,1,0,6
0.283713147,-0.169960648,0.168624968,0.449684096,0,0.795925046,0.06724596,0.04101988,0.063410101,1,1,0,6
0.179198529,-0.20338888,0.271839019,0.267537664,0,0.930795011,0.06056436,0.046052825,0.060316588,1,1,0,6
0.290265974,-0.199763021,0.254771081,0.317082828,0.172069163,0.851559804,0.063821158,0.048013229,0.059275366,1,1,0,6
0.213516935,-0.14011723,0.279644706,0.371204743,0.223670324,0.925462458,0.06760591,0.054758365,0.076655623,1,1,0,6
0.18290207,-0.182907357,0.224604198,0.317017113,0.128685269,0.84984489,0.059648059,0.045770928,0.063523147,1,1,0,6
0.200899101,-0.21748657,0.125140948,0.263362171,0.166351991,0.853461651,0.060346981,0.049606187,0.050415371,1,0,0,6
0.145023645,-0.17191363,0.130314966,0.289863536,0.2323937,0.858970911,0.060388203,0.053904454,0.0592722,1,0,0,6
0.274797887,-0.114791395,0.160690077,0.384522661,0.135273429,0.884033203,0.068164116,0.04890592,0.061510582,1,1,0,6
0.304686615,-0.25614121,0.21634218,0.368824401,0.271938077,0.813418895,0.06441201,0.056370246,0.061052046,1,1,0,6
0.316859473,-0.150220674,0.28665021,0.242675601,0.191714344,0.840712113,0.053322317,0.045641432,0.054425913,1,1,0,6
0.195916534,-0.125441972,0.304575902,0.307574688,0.071498217,0.826162753,0.059508149,0.043964766,0.055561062,1,1,0,6
0.283604594,-0.222261483,0.183529889,0.413547362,0.101477657,0.798694706,0.063670521,0.043934295,0.058150537,1,1,0,6
0.158569213,-0.166228735,0.170869089,0.279383927,0.037753312,0.846485432,0.055803327,0.043471647,0.050965114,1,1,0,6
0.128254628,-0.120205271,0.21725657,0.464121712,0.288508209,0.816897589,0.070451408,0.054773135,0.067425467,1,1,0,6
0.27993185,-0.198315226,0.231548372,0.3772266,0.079274832,0.871050436,0.064346837,0.045936716,0.055280965,1,1,0,6
0.254405893,-0.071571196,0.157607681,0.361524866,0.28514849,0.799043702,0.064764351,0.058050633,0.05539444,0,1,0,6
0.20531347,-0.15847528,0.18376701,0.221754981,0.123200356,0.888689872,0.055504917,0.047560615,0.060621189,1,1,0,6
0.220022828,-0.158540649,0.216970487,0.287076178,0.157235771,0.859638778,0.057934944,0.047565602,0.050604193,1,1,0,6
0.111078982,-0.159221839,0.269494862,0.324061098,0.307986679,0.794929474,0.062109463,0.056607959,0.065401512,1,1,0,6
0.221751322,-0.134630069,0.209697411,0.299084803,0.07215999,0.834456322,0.05559108,0.039968726,0.053948427,1,1,0,6
0.25277456,-0.224168838,0.190011865,0.4290066,0.175788413,0.816242141,0.066565261,0.048035069,0.06788206,1,1,0,6
0.219097572,-0.097077932,0.098662178,0.360553927,0.130016298,0.869817518,0.061994391,0.046284994,0.051751197,0,0,0,6
0.265589483,-0.159574092,0.225600043,0.304775026,0.208055263,0.880523531,0.06071656,0.051100393,0.051523171,1,1,0,6
0.311742245,-0.226516769,0.167220132,0.042579629,0.27352219,0.828871467,0.048154871,0.053376827,0.042076901,1,0,0,6
0.244765952,-0.232389358,0.133913185,0.300601839,0.167136307,0.889029424,0.063824471,0.04951062,0.060930107,1,1,0,6
0.142711166,-0.190343014,0.165799967,0.416625509,0.269446942,0.842711904,0.067210851,0.055239942,0.057559991,1,1,0,6
0.252280326,-0.201096829,0.207372875,0.26769833,0.222603057,0.862570889,0.058677234,0.053711596,0.050730315,1,1,0,6
0.190389201,-0.191740564,0.170862344,0.229169831,0.166145699,0.867355848,0.057002606,0.051695823,0.05089128,1,1,0,6
0.165693903,-0.041297268,0.182751954,0.395136845,0.126851602,0.822505825,0.068617708,0.048212519,0.062367689,0,1,0,6
0.148897327,-0.112505185,0.198936206,0.388764927,4.8e-05,0.854086522,0.065766815,0.044577676,0.068090266,0,1,0,6
0.242406355,-0.225609676,0.240825556,0.303389334,0.217311428,0.859440664,0.059338401,0.052656989,0.055094593,1,1,0,6
0.212447161,-0.181187571,0.148839611,0.158864327,0.02130635,0.834559039,0.049946483,0.040941244,0.052493486,1,1,0,6
0.123332873,-0.121206016,0.177522654,0.355193542,0.249208369,0.834510351,0.060083564,0.051317152,0.06069233,1,1,0,6
0.1499139,-0.060248751,0.177327201,0.467127958,0.053362194,0.854630039,0.071413188,0.046929596,0.07465606,0,1,0,6
0.224743533,-0.250847264,0.187084856,0.308040187,0.168320104,0.879959944,0.061854393,0.0489662,0.059905718,1,1,0,6
0.220594078,-0.225971888,0.224629826,0.339906493,0.128820773,0.867435785,0.06298353,0.051901693,0.059011633,1,1,0,6
0.123235907,-0.158992351,0.200918823,0.44202199,0.196152081,0.774460744,0.066872818,0.04661285,0.065878431,1,1,0,6
0.356950171,-0.197977521,0.228082859,0.391370691,0.191945804,0.795936993,0.060719309,0.047057067,0.059422822,1,1,0,6
0.207879802,-0.128490859,0.172951039,0.432286376,0.049306336,0.83772305,0.068070591,0.043129958,0.070900804,1,1,0,6
0.340255912,-0.213190503,0.29464741,0.317375777,0.248610035,0.818342811,0.058376729,0.053530282,0.058921078,1,1,0,6
0.181149452,-0.136386048,0.178473461,0.368803669,0.151029697,0.842232431,0.062381532,0.048750295,0.056608946,1,1,0,6
0.230058826,-0.156947129,0.047264852,0.304171554,0.215350214,0.84891591,0.059014201,0.047383254,0.051398765,1,0,0,6
0.169377438,-0.041361408,0.162040923,0.340921442,0.180784093,0.781170983,0.057598609,0.0484284,0.058149649,0,1,0,6
0.235789368,-0.183438457,0.163592902,0.345751134,0.262188864,0.804349044,0.060092711,0.052960203,0.059667829,1,1,0,6
0.276598966,-0.193448303,0.215028543,0.419414049,0.195992977,0.821610693,0.069006834,0.053894785,0.067284227,1,1,0,6
0.233931224,-0.159652825,0.260623052,0.428636806,0.204418543,0.85466073,0.070392217,0.051172905,0.066590491,1,1,0,6
0.312724891,-0.199315554,0.271302829,0.380102004,0.078119847,0.826101984,0.066756916,0.045707573,0.063492271,1,1,0,6
0.246878996,-0.227524354,0.163813343,0.289657809,0.280269244,0.847572085,0.059558823,0.05573343,0.060525679,1,1,0,6
0.231462237,-0.238305531,0.070783548,0.226866097,1.4e-05,0.894621397,0.057332146,0.045397001,0.05359841,1,0,0,6
0.21442918,-0.168505647,0.172589839,0.414325475,0.198318613,0.889727841,0.067396597,0.051660283,0.061875256,1,1,0,6
0.193993318,-0.196770379,0.164119029,0.40278085,0.168975681,0.874726592,0.066683506,0.048250328,0.065227556,1,1,0,6
0.242377999,-0.247952888,0.011716574,0.197115049,0.12003192,0.899129042,0.058518751,0.049869328,0.046667852,1,0,0,6
0.148500922,-0.129438997,0.162237228,0.35586014,0.114638507,0.835882813,0.063600104,0.04750639,0.049862049,1,1,0,6
0.277721537,-0.179928502,0.262584509,0.296656443,0.194009259,0.884670099,0.058391496,0.051280975,0.061808881,1,1,0,6
0.240176387,-0.207283274,0.272660893,0.441927944,0.128683777,0.8389148,0.0666322,0.045790121,0.063997001,1,1,0,6
0.204839364,-0.117523517,0.285966975,0.253502578,0.252269176,0.851151428,0.057048871,0.053659702,0.048119816,1,1,0,6
0.327215462,-0.09016473,0.266707067,0.414207386,0.163290494,0.888675985,0.07112285,0.054075311,0.076026257,0,1,0,6
0.236404636,-0.221436176,0.13372957,0.275874591,0.112387906,0.851782383,0.059975134,0.046552981,0.050673405,1,0,0,6
0.263855421,-0.134383116,0.197791314,0.380501997,0.206733135,0.821510373,0.066338535,0.051537017,0.067544717,1,1,0,6
0.227725593,-0.113891618,0.123192492,0.389443899,0.176522198,0.828571685,0.063929623,0.050465275,0.059342894,1,0,0,6
0.27977316,-0.150638183,0.162817272,0.359336674,0.222805422,0.822965417,0.062377166,0.051492389,0.053715231,1,1,0,6
0.181203846,-0.112403922,0.13487144,0.386566892,0.294325174,0.769980181,0.064213206,0.057530704,0.061930507,1,1,0,6
0.253490151,-0.238591696,0.188419991,0.289518977,0.166639673,0.841759623,0.060621565,0.046492961,0.055898592,1,1,0,6
0.293941082,-0.302920043,0.161004605,0.26482761,0.254324809,0.875978614,0.058984988,0.051644444,0.053028597,0,1,0,6
0.317183921,-0.177297767,0.103683456,0.373431925,0.167174865,0.908545941,0.069154105,0.054409204,0.062278188,1,0,0,6
0.13143676,-0.131089794,0.292208074,0.294633429,0.229883844,0.858668909,0.063353807,0.054596556,0.057283071,1,1,0,6
0.350468642,-0.249744269,0.236257715,0.326594681,0.23153319,0.861644914,0.063006973,0.052882244,0.067479808,1,1,0,6
0.224938456,-0.204704915,0.216072417,0.349017203,0.243073245,0.815744342,0.062443661,0.051829385,0.060125963,1,1,0,6
0.237926161,-0.218101163,0.230516119,0.405001765,0,0.827308558,0.065042003,0.042228528,0.065974604,1,1,0,6
0.371987375,-0.259393027,0.191187504,0.291881737,0,0.801476423,0.056868495,0.042121384,0.048791057,1,1,0,6
0.172020066,-0.127985884,0.290052427,0.429333624,0,0.852847538,0.068453478,0.048664552,0.067904382,1,1,0,6
0.27681301,-0.234400193,0.153843498,0.303183727,0.252545294,0.864872972,0.06138421,0.05622812,0.053474296,1,1,0,6
0.28907781,-0.201515849,0.045377569,0.437341237,0.125940899,0.883762591,0.073611984,0.051803231,0.073064598,1,0,0,6
0.175504095,-0.144899506,0.150862183,0.225155659,0.189582139,0.86545445,0.054479452,0.049512679,0.050226584,1,0,0,6
0.214849856,-0.138613171,0.259041088,0.176452217,0.247981617,0.917599319,0.056546373,0.052993807,0.050703376,1,1,0,6
0.197497835,-0.204056041,0.22977871,0.421060391,0.199371445,0.866047319,0.068496069,0.051452993,0.067089883,1,1,0,6
0.320273734,-0.160937726,0.195444321,0.363134553,0.158381501,0.848608747,0.06598849,0.050784559,0.063120042,1,1,0,6
0.208794353,-0.207960696,0.25341876,0.388180673,0.152197408,0.836283447,0.065492198,0.046636976,0.063143279,1,1,0,6
0.264109119,-0.192166505,0.259690503,0.275678608,0.13862916,0.862961441,0.060162235,0.047939545,0.062351629,1,1,0,6
0.27832254,-0.187449282,0.144808943,0.346317419,0.306656198,0.865874686,0.062493675,0.061420506,0.058102813,1,1,0,6
0.188249858,-0.173081904,0.105619996,0.384686598,0.1754188,0.834240818,0.062918361,0.046674399,0.062444828,1,0,0,6
0.282076741,-0.136177455,0.215598499,0.344052766,0.138443322,0.79465666,0.062593058,0.048890167,0.064882185,1,1,0,6
0.247666038,-0.08284526,0.240424032,0.492104534,0.230115373,0.822709267,0.075522373,0.054248929,0.07499007,0,1,0,6
0.154496249,-0.09152992,0.281390284,0.347581225,0,0.877961861,0.062394056,0.044904046,0.061675582,0,1,0,6
0.118499446,-0.165147482,0.158953924,0.156173912,0.08028489,0.893173098,0.053285697,0.046623299,0.057603154,1,1,0,6
0.122692142,-0.116055021,0.190386796,0.364921696,0.083359323,0.803327676,0.060683807,0.043864642,0.057704711,1,1,0,6
0.142041688,-0.173934886,0.235536498,0.38348168,0.287833995,0.761438191,0.060769004,0.054022305,0.06509492,1,1,0,6
0.164889549,-0.164939032,0.218930155,0.188368734,0.153960162,0.856962887,0.055304454,0.048428519,0.049347316,1,1,0,6
0.224426286,-0.145701,0.207175284,0.328947839,5.54e-05,0.853693308,0.058648041,0.042647599,0.056018034,1,1,0,6
0.173697634,-0.180851189,0.21500718,0.366965575,0.139193428,0.827990142,0.061331086,0.044652254,0.064306601,1,1,0,6
0.242320855,-0.176146774,0.179395568,0.269901407,0.191128789,0.818936534,0.058906862,0.049293785,0.046147753,1,1,0,6
0.171517311,-0.153084252,0.130107654,0.306338223,0.260983167,0.795248303,0.059973335,0.054334579,0.055141037,1,0,0,6
0.347025532,-0.272510945,0.216745271,0.362481989,0,0.830519678,0.061996722,0.042309769,0.057548815,1,1,0,6
0.195314159,-0.148964056,0.264874449,0.317540358,0.125007087,0.829463907,0.059586585,0.044997089,0.060870509,1,1,0,6
0.263775854,-0.194676715,0.134210597,0.494448679,0.193559021,0.863704116,0.07272236,0.05134047,0.062136348,1,1,0,6
0.214263302,-0.078400436,0.144125606,0.337464353,0.193747939,0.836069786,0.062756544,0.049113796,0.062065624,0,1,0,6
0.140027273,-0.20919422,0.139332431,0.428310789,0.146648259,0.889618294,0.068872638,0.049731737,0.061720233,1,1,0,6
0.178659628,-0.152950887,0.259842488,0.36148901,0.11704561,0.855292527,0.063377026,0.045821834,0.063080225,1,1,0,6
0.149544555,-0.136353087,0.174502296,0.386031434,0.188406074,0.844796907,0.069210205,0.052652907,0.06762478,1,1,0,6
0.081186045,-0.128814435,0.102042146,0.382785689,0,0.861220606,0.062319682,0.04331537,0.0579152,1,0,0,6
0.262122,-0.233253462,0.251571947,0.166236466,0.067520695,0.928424644,0.056469337,0.045474028,0.053949614,1,1,0,6
0.237774543,-0.155480616,0.213730376,0.24676242,0.285073905,0.911311234,0.060187174,0.057296289,0.058993156,1,1,0,6
0.23260688,-0.220091342,0.187186404,0.380515185,6.72e-05,0.853391943,0.061836457,0.043257137,0.060177541,1,1,0,6
0.137211814,-0.088079528,0.270271311,0.472548167,0.268246572,0.808450225,0.070920341,0.055940532,0.070956436,0,1,0,6
0.198512998,-0.13293559,0.196447186,0.357760154,0.200331679,0.861199686,0.063416375,0.051439665,0.064542954,1,1,0,6
0.333617804,-0.218494045,0.221830038,0.246889953,0.201225448,0.813772924,0.056229206,0.050485223,0.054665683,1,1,0,6
0.153403429,-0.124000988,0.139921455,0.272497882,0.256562762,0.833652834,0.058065166,0.055036926,0.062370898,1,1,0,6
0.273694613,-0.240734986,0.271373395,0.353903876,1.44e-05,0.842200074,0.062358984,0.045622666,0.061964387,1,1,0,6
0.286810284,-0.159353045,0.114726337,0.40294575,0.189303343,0.799630067,0.065441604,0.047411907,0.06079257,1,0,0,6
0.247558275,-0.162271853,0.212602221,0.308513679,0.305880369,0.834441438,0.057333507,0.053831869,0.051121876,1,1,0,6
0.281296552,-0.213550478,0.130035518,0.375310636,0.142958536,0.857466833,0.06475235,0.048560629,0.064221444,1,1,0,6
0.280850877,-0.201316829,0.21504179,0.42132773,0.282247299,0.775518133,0.065163348,0.055116327,0.068875229,1,1,0,6
0.190066378,-0.21942021,0.256143583,0.394198637,0.333983014,0.863691441,0.067340785,0.058391351,0.06163156,1,1,0,6
0.189737749,-0.185963129,0.248359047,0.296414322,0.168057932,0.781877442,0.057023704,0.045577773,0.05026555,1,1,0,6
0.049733062,-0.14370363,0.201164634,0.349799734,0.303619452,0.821418039,0.061216999,0.054736342,0.055058954,1,1,0,6
0.452461478,-0.291702916,0.174639048,0.471516559,0,0.833546632,0.06995529,0.04517734,0.059945576,0,1,1,6
0.243214915,-0.180629916,0.253917059,0.354510173,0.190355015,0.817037316,0.060661831,0.048216191,0.056170476,1,1,0,6
0.286169922,-0.218872335,0.202217923,0.295188202,0.167911894,0.832767105,0.059439415,0.046351144,0.054212539,1,1,0,6
0.122965117,-0.11798596,0.098831886,0.252802824,0.199641828,0.850998471,0.056706775,0.048752486,0.053904368,1,0,0,6
0.09587555,-0.084033473,0.073427844,0.372089129,1.1e-05,0.917361906,0.069468303,0.050586096,0.065939551,0,0,0,6
0.310184188,-0.225406936,0.248157767,0.378226763,0.291745224,0.855220941,0.064323737,0.057221475,0.060184649,1,1,0,6
0.262194174,-0.128399193,0.227770208,0.339233831,0,0.851370063,0.060484819,0.045475545,0.060286269,1,1,0,6
0.271548422,-0.201415189,0.122854937,0.349970768,0.252443757,0.82213274,0.062584398,0.052998891,0.058252105,1,0,0,6
0.280656334,-0.175601184,0.211854993,0.40256438,0.081134088,0.906426315,0.067215709,0.046910145,0.060798472,1,1,0,6
